Character_A,Character_B,Weight,Pages
"مسٹر پاسٹ","نرس ریڈ فرن",6,"174 193 194 223 282 287"
"مسٹر پاسٹ","نواب ڈی۔ گورن",13,"22 25 33 36 42 57 116 126 172 178 222 223 287"
"مسٹر پاسٹ","پادری جوزف مینڈیبل",1,"282"
"مسٹر پاسٹ","پادری لانگڈن ٹریسنگھم",10,"22 42 44 45 57 75 80 116 282 287"
"مسٹر پاسٹ","چارلی سکیٹ",4,"33 240 259 282"
"مسٹر پاسٹ","کونسٹیبل اسکوائری",1,"126"
"نرس ریڈ فرن","نواب ڈی۔ گورن",23,"123 127 144 162 166 169 204 205 213 221 223 235 236 237 238 239 246 273 274 275 276 287 289"
"نرس ریڈ فرن","پادری جوزف مینڈیبل",2,"144 282"
"نرس ریڈ فرن","پادری لانگڈن ٹریسنگھم",9,"123 127 148 149 150 166 276 282 287"
"نرس ریڈ فرن","چارلی سکیٹ",3,"138 282 289"
"نواب ڈی۔ گورن","نواب کے خفیہ چوکیدار (جوڑا)",1,"179"
"نواب ڈی۔ گورن","ٹونگس",5,"24 141 208 210 220"
"نواب ڈی۔ گورن","پادری جوزف مینڈیبل",5,"54 55 84 114 144"
"نواب ڈی۔ گورن","پادری لانگڈن ٹریسنگھم",29,"21 22 23 24 28 41 42 43 53 54 55 56 57 58 63 79 92 114 116 123 127 156 157 164 166 168 265 276 287"
"نواب ڈی۔ گورن","چارلی سکیٹ",23,"3 7 8 9 10 33 108 121 133 135 136 209 231 251 254 256 258 265 267 284 289 295 299"
"نواب ڈی۔ گورن","ڈبلن کونٹ",1,"154"
"نواب ڈی۔ گورن","کانسٹبل سیمسن",1,"264"
"نواب ڈی۔ گورن","کونسٹیبل اسکوائری",1,"126"
"نواب ڈی۔ گورن","گاسٹن",3,"281 297 299"
"نواب ڈی۔ گورن","گلنسر",2,"84 157"
"ٹونگس","پادری لانگڈن ٹریسنگھم",1,"24"
"ٹونگس","چارلی سکیٹ",1,"262"
"پادری جوزف مینڈیبل","پادری لانگڈن ٹریسنگھم",9,"32 40 54 55 81 99 113 114 282"
"پادری جوزف مینڈیبل","چارلی سکیٹ",1,"282"
"پادری جوزف مینڈیبل","گلنسر",1,"84"
"پادری لانگڈن ٹریسنگھم","چارلی سکیٹ",3,"265 282 286"
"پادری لانگڈن ٹریسنگھم","گلنسر",1,"157"
"چارلی سکیٹ","گاسٹن",1,"299"
