Character_A,Character_B,Weight,Pages
"پنڈت بھرو گودت مصر","پنڈت دیودت",1,"127"
"پنڈت دیودت","گوداوری",14,"26 27 28 29 30 32 41 53 54 55 56 57 58 59"
"پنڈت دیودت","گومتی",15,"26 27 28 29 30 32 41 51 53 54 55 56 57 58 59"
"پنڈت دیودت","ہری",1,"57"
"کنور جگدیش سنگھ","کنور سجن سنگھ",25,"44 45 46 48 52 71 101 102 104 105 106 107 108 109 110 121 122 123 124 134 135 136 137 138 139"
"کنور جگدیش سنگھ","گومتی",2,"135 138"
"کنور جگدیش سنگھ","ہری",1,"101"
"کنور سجن سنگھ","گومتی",2,"135 138"
"کنور سجن سنگھ","ہری",1,"101"
"گوداوری","گومتی",14,"26 27 28 29 30 32 41 53 54 55 56 57 58 59"
"گوداوری","ہری",1,"57"
"گومتی","ہری",1,"57"
