Character_A,Character_B,Weight,Pages
"حکیم چراغ علی","دادا جانی حکیم گل زباغ علی",1,"74"
"حکیم چراغ علی","دادا منصور",1,"74"
"حکیم چراغ علی","رحمت",1,"11"
"حکیم چراغ علی","مشتاق علی",3,"11 74 169"
"حکیم چراغ علی","میم صاحب",1,"74"
"حکیم چراغ علی","نجم الہدی",1,"75"
"حکیم چراغ علی","کلکٹر بہادر",1,"74"
"خانم","شرافت صاحب",1,"76"
"خانم","شمس الہدیٰ",1,"76"
"خانم","قنبر حسن",1,"76"
"خانم","نجم الہدی",1,"76"
"خانم","پیڑ حسن",1,"76"
"خانم","چھوٹی پھوپھی",1,"76"
"دادا جانی حکیم گل زباغ علی","دادا منصور",4,"71 73 74 263"
"دادا جانی حکیم گل زباغ علی","مشتاق علی",1,"74"
"دادا جانی حکیم گل زباغ علی","میم صاحب",2,"73 74"
"دادا جانی حکیم گل زباغ علی","کلکٹر بہادر",1,"74"
"دادا منصور","شوکت",1,"18"
"دادا منصور","عظیم صاحب",1,"17"
"دادا منصور","فاروق",3,"145 146 147"
"دادا منصور","مشتاق علی",7,"17 18 19 74 278 279 281"
"دادا منصور","ممتاز",2,"145 146"
"دادا منصور","میم صاحب",2,"73 74"
"دادا منصور","ناصر کاظمی",1,"146"
"دادا منصور","والد صاحب",1,"19"
"دادا منصور","پنڈت گنگا دت مہجور",4,"17 18 19 278"
"دادا منصور","چائے والا (فٹ پاتھ)",1,"146"
"دادا منصور","کامریڈ",5,"145 146 147 247 273"
"دادا منصور","کلکٹر بہادر",1,"74"
"دکان دار (پان سگریٹ والا)","ممتاز",1,"149"
"ذکیہ احمد","زبیدہ",1,"125"
"ذکیہ احمد","شرافت صاحب",1,"158"
"ذکیہ احمد","ممتاز",1,"105"
"ذکیہ احمد","نبیل",1,"127"
"ذکیہ احمد","کامریڈ",1,"127"
"رابعہ","شیریں",1,"218"
"رحمت","زبیدہ",1,"230"
"رحمت","شیریں",2,"156 230"
"رحمت","مشتاق علی",1,"11"
"رحمت","ممتاز",1,"104"
"رحمت","گھیر",1,"156"
"رکشا والا","زبیدہ",1,"107"
"زبیدہ","ساجد",2,"94 97"
"زبیدہ","شیریں",16,"201 219 221 222 226 227 228 229 230 238 239 242 251 259 268 275"
"زبیدہ","صدیقی صاحب",2,"83 88"
"زبیدہ","ضمیمہ والا",1,"175"
"زبیدہ","فاروق",1,"150"
"زبیدہ","مستانہ",1,"26"
"زبیدہ","مشتاق علی",6,"49 68 82 168 234 267"
"زبیدہ","ممتاز",4,"26 27 150 155"
"زبیدہ","مولوی غلام رسول",3,"165 184 287"
"زبیدہ","میاں چپاتی",1,"68"
"زبیدہ","نصیبین بوا",2,"59 114"
"زبیدہ","والد صاحب",1,"267"
"زبیدہ","ٹھیکیدار",2,"26 99"
"زبیدہ","پراپرٹی ڈیلر",13,"187 201 206 207 220 233 237 265 266 267 268 274 289"
"زبیدہ","پھوپھی اماں",1,"68"
"زبیدہ","چوکی والا",1,"89"
"زبیدہ","چھوٹی پھوپھی",1,"68"
"زبیدہ","کار ڈیلر",1,"192"
"زبیدہ","کامریڈ",14,"25 45 46 48 114 155 166 220 231 233 268 269 270 289"
"زبیدہ","گھیر",1,"53"
"سدانی بی","پھوپھی اماں",1,"64"
"سکینہ","مشتاق علی",1,"235"
"سکینہ","ٹھیکیدار",1,"235"
"شرافت صاحب","شمس الہدیٰ",1,"76"
"شرافت صاحب","قنبر حسن",1,"76"
"شرافت صاحب","نجم الہدی",1,"76"
"شرافت صاحب","پیڑ حسن",1,"76"
"شرافت صاحب","چھوٹی پھوپھی",1,"76"
"شمس الہدیٰ","قنبر حسن",2,"76 78"
"شمس الہدیٰ","نجم الہدی",1,"76"
"شمس الہدیٰ","پنڈت گنگا دت مہجور",1,"78"
"شمس الہدیٰ","پیر مغیث الدین",1,"78"
"شمس الہدیٰ","پیڑ حسن",1,"76"
"شمس الہدیٰ","چھوٹی پھوپھی",1,"76"
"شوکت","ظہور",1,"128"
"شوکت","مشتاق علی",2,"18 109"
