Character_A,Character_B,Weight,Pages
"بنی","دلاور خاں",1,"89"
"بنی","راج مزدور",2,"74 79"
"بنی","شہزادی محل",1,"120"
"بنی","ضمیر",15,"21 32 38 39 40 43 50 51 53 61 62 67 68 70 74"
"بنی","نانی اماں",2,"43 44"
"بنی","والد ماجد",1,"120"
"بنی","والدہ حضرت",2,"38 44"
"بنی","پیر جی",1,"79"
"بنی","گندل",3,"61 70 72"
"بنی","ہیرا",2,"61 72"
"بنیاد علی","بڑی آپا",5,"4 28 45 46 67"
"بنیاد علی","تائی اماں",7,"4 27 28 44 45 46 67"
"بنیاد علی","تحسینہ",6,"4 27 28 44 46 67"
"بنیاد علی","حکیم جی",1,"44"
"بنیاد علی","شیخ ضیاء الحق",3,"4 5 6"
"بنیاد علی","ضمیر",3,"27 28 67"
"بنیاد علی","مولوی ثناء اللہ",3,"4 5 6"
"بنیاد علی","نانی اماں",1,"44"
"بنیاد علی","والدہ حضرت",2,"44 45"
"بنیاد علی","پیر جی",3,"4 5 6"
"بنیاد علی","چچا",1,"27"
"بوڑھا بڑھئی","تحسینہ",1,"74"
"بوڑھا بڑھئی","راج مزدور",1,"74"
"بوڑھا بڑھئی","ضمیر",1,"74"
"بڑی آپا","تائی اماں",32,"4 11 12 20 28 29 30 31 32 33 34 36 38 40 42 45 46 47 48 49 50 52 55 56 64 66 67 71 73 77 78 79"
"بڑی آپا","تحسینہ",14,"2 4 20 28 32 37 38 43 46 55 56 64 67 72"
"بڑی آپا","راج مزدور",2,"49 79"
"بڑی آپا","شیخ ضیاء الحق",1,"4"
"بڑی آپا","ضمیر",17,"3 20 28 29 30 32 38 40 43 47 50 55 65 67 68 77 78"
"بڑی آپا","منشی جی",1,"77"
"بڑی آپا","مولوی ثناء اللہ",1,"4"
"بڑی آپا","میاں بشیر حسین",1,"33"
"بڑی آپا","نانی اماں",4,"43 47 55 78"
"بڑی آپا","والدہ حضرت",6,"2 20 34 38 45 47"
"بڑی آپا","پیر جی",3,"4 78 79"
"بڑی آپا","گندل",2,"71 72"
"بڑی آپا","ہیرا",2,"71 72"
"تائی اماں","تحسینہ",13,"4 10 20 27 28 32 38 44 46 55 56 64 67"
"تائی اماں","حکیم جی",1,"44"
"تائی اماں","راج مزدور",3,"49 75 79"
"تائی اماں","شیخ ضیاء الحق",1,"4"
"تائی اماں","ضمیر",16,"20 26 27 28 29 30 32 38 40 47 50 55 67 75 77 78"
"تائی اماں","منشی جی",1,"77"
"تائی اماں","مولوی ثناء اللہ",1,"4"
"تائی اماں","میاں بشیر حسین",1,"33"
"تائی اماں","نانی اماں",4,"44 47 55 78"
"تائی اماں","والدہ حضرت",6,"20 34 38 44 45 47"
"تائی اماں","پیر جی",3,"4 78 79"
"تائی اماں","چچا",1,"27"
"تائی اماں","گندل",4,"25 60 71 75"
"تائی اماں","ہیرا",3,"25 71 75"
"تحسینہ","حکیم جی",1,"44"
"تحسینہ","راج مزدور",1,"74"
"تحسینہ","شیخ ضیاء الحق",1,"4"
"تحسینہ","ضمیر",15,"17 20 21 22 27 28 32 38 39 43 51 53 55 67 74"
"تحسینہ","مولوی ثناء اللہ",1,"4"
"تحسینہ","نانی اماں",3,"43 44 55"
"تحسینہ","والدہ حضرت",4,"2 20 38 44"
"تحسینہ","پیر جی",1,"4"
"تحسینہ","چچا",1,"27"
"تحسینہ","گندل",2,"1 72"
"تحسینہ","ہیرا",2,"1 72"
"حکیم جی","حکیم ضامن علی",1,"107"
"حکیم جی","سمند خاں",2,"96 118"
"حکیم جی","شہزادی محل",4,"107 118 121 128"
"حکیم جی","صدیق",3,"93 118 119"
"حکیم جی","طوطے میاں",5,"101 102 103 104 141"
"حکیم جی","عدالت علی",6,"93 101 104 118 119 141"
"حکیم جی","غنی",4,"93 104 118 119"
"حکیم جی","نانی اماں",1,"44"
"حکیم جی","نصیر",4,"93 101 104 141"
"حکیم جی","والد ماجد",1,"107"
"حکیم جی","والدہ حضرت",2,"44 119"
"حکیم ضامن علی","شہزادی محل",1,"107"
"حکیم ضامن علی","والد ماجد",1,"107"
"دلاور خاں","سخت خاں",1,"97"
"دلاور خاں","سمند خاں",1,"81"
"راج مزدور","ضمیر",2,"74 75"
"راج مزدور","پیر جی",1,"79"
"راج مزدور","گندل",1,"75"
"راج مزدور","ہیرا",1,"75"
