Character_A,Character_B,Weight,Pages
"احمد مشتاق","سجاد باقر رضوی",1,"194"
"احمد مشتاق","سراج صاحب",1,"78"
"احمد مشتاق","سعید محمود",1,"276"
"احمد مشتاق","سلیم احمد",4,"84 109 113 188"
"احمد مشتاق","شاکر علی",4,"191 194 195 276"
"احمد مشتاق","شاہد حمید",2,"67 77"
"احمد مشتاق","شہرت بخاری",2,"188 276"
"احمد مشتاق","شیخ صلاح الدین",7,"61 62 67 84 113 114 276"
"احمد مشتاق","صفدر میر",2,"109 191"
"احمد مشتاق","صلاح الدین محمود",1,"231"
"احمد مشتاق","عسکری",1,"121"
"احمد مشتاق","علی سردار جعفری",1,"191"
"احمد مشتاق","علیم صاحب",1,"77"
"احمد مشتاق","غالب احمد",2,"61 77"
"احمد مشتاق","غلام محمد",1,"67"
"احمد مشتاق","فیض احمد فیض",1,"61"
"احمد مشتاق","قیوم صاحب (یونیسکو)",2,"77 78"
"احمد مشتاق","قیوم نظر",1,"78"
"احمد مشتاق","لئیق تانگہ والا",1,"121"
"احمد مشتاق","محمد حسن لطیفی",1,"84"
"احمد مشتاق","مظفر علی سید",6,"61 62 77 84 191 276"
"احمد مشتاق","منظور الہی",1,"231"
"احمد مشتاق","منٹو",1,"113"
"احمد مشتاق","میر انیس",1,"191"
"احمد مشتاق","میرا بائی",1,"61"
"احمد مشتاق","ناصر کاظمی",11,"61 62 67 70 77 78 84 113 121 188 276"
"احمد مشتاق","نواب ناطق",1,"84"
"احمد مشتاق","کشور ناہید",3,"194 195 231"
"احمد مشتاق","ہارون الرشید",1,"195"
"احمد مشتاق","یوسف ظفر",1,"188"
"احمد ندیم قاسمی","اعجاز حسین بٹالوی",1,"157"
"احمد ندیم قاسمی","افتخار جالب",1,"174"
"احمد ندیم قاسمی","انتظار حسین",4,"40 54 157 201"
"احمد ندیم قاسمی","اے ڈی اظہر",1,"157"
"احمد ندیم قاسمی","تجمل حسین",1,"157"
"احمد ندیم قاسمی","جنرل جیلانی",1,"201"
"احمد ندیم قاسمی","جنرل ضیاء الحق",1,"201"
"احمد ندیم قاسمی","جوش ملیح آبادی",1,"25"
"احمد ندیم قاسمی","حبیب جالب",1,"174"
"احمد ندیم قاسمی","حنیف رامے",1,"201"
"احمد ندیم قاسمی","خضر تمیمی",1,"157"
"احمد ندیم قاسمی","ریوتی سرن شرما",1,"40"
"احمد ندیم قاسمی","سارتر",1,"174"
"احمد ندیم قاسمی","سلیم احمد",1,"201"
"احمد ندیم قاسمی","سید امتیاز علی تاج",1,"174"
"احمد ندیم قاسمی","عسکری",1,"25"
"احمد ندیم قاسمی","قدرت اللہ شہاب",1,"25"
"احمد ندیم قاسمی","محمد سلیم الرحمن",1,"201"
"احمد ندیم قاسمی","محمود ہاشمی",1,"25"
"احمد ندیم قاسمی","ممتاز شیریں",1,"25"
"احمد ندیم قاسمی","منٹو",1,"25"
"احمد ندیم قاسمی","مولانا بھاشانی",1,"164"
"احمد ندیم قاسمی","ناصر کاظمی",2,"164 174"
"احمد ندیم قاسمی","ڈاکٹر باقر",1,"157"
"احمد ندیم قاسمی","ڈاکٹر سید عبداللہ",1,"201"
"احمد ندیم قاسمی","کرشن چندر",2,"40 174"
"احمد ندیم قاسمی","ہاجرہ مسرور",1,"40"
"اخلاق احمد دہلوی","انتظار حسین",1,"177"
"اخلاق احمد دہلوی","ریاض بٹالوی",1,"177"
"اخلاق احمد دہلوی","فرہاد زیدی",1,"177"
"اخلاق احمد دہلوی","فریدہ حفیظ",1,"177"
"اخلاق احمد دہلوی","محمد باقر",1,"177"
"اخلاق احمد دہلوی","محمد حسین آزاد",1,"177"
"اخلاق احمد دہلوی","مسرت جبیں",1,"177"
"اخلاق احمد دہلوی","مولانا صلاح الدین احمد",1,"177"
"ادا جعفری","انتظار حسین",3,"207 220 231"
"ادا جعفری","انور الحسن جعفری",1,"220"
"ادا جعفری","جمیلہ ہاشمی",3,"207 220 231"
"ادا جعفری","حجاب امتیاز علی",2,"207 231"
"ادا جعفری","سائرہ ہاشمی",1,"220"
"ادا جعفری","صلاح الدین محمود",2,"207 231"
"ادا جعفری","علی سردار جعفری",1,"220"
"ادا جعفری","قدرت اللہ شہاب",1,"207"
"ادا جعفری","مبارک احمد",1,"220"
"ادا جعفری","منظور الہی",1,"231"
"ادا جعفری","کشور ناہید",3,"207 220 231"
"استاد امانت علی خاں","افتخار جالب",1,"186"
"استاد امانت علی خاں","انتظار حسین",3,"74 186 187"
"استاد امانت علی خاں","حبیب جالب",1,"186"
"استاد امانت علی خاں","حسین نقی",1,"186"
"استاد امانت علی خاں","حمید نظامی",1,"74"
"استاد امانت علی خاں","حنیف رامے",1,"74"
"استاد امانت علی خاں","ذوالفقار علی بھٹو",1,"186"
"استاد امانت علی خاں","روشن آراء بیگم",1,"187"
"استاد امانت علی خاں","شاکر علی",1,"74"
"استاد امانت علی خاں","صادقین",1,"187"
"استاد امانت علی خاں","عبداللہ بٹ",1,"74"
"استاد امانت علی خاں","فیض احمد فیض",1,"187"
"استاد امانت علی خاں","میر خلیل الرحمن",1,"74"
"استاد امانت علی خاں","ناصر کاظمی",2,"74 186"
"استاد امانت علی خاں","ولی",1,"74"
"استاد امانت علی خاں","یوسف ظفر",1,"186"
"استاد بسم اللہ خان","افتخار عارف",1,"251"
"استاد بسم اللہ خان","انتظار حسین",1,"251"
"استاد بسم اللہ خان","بلراج کومل",1,"251"
"استاد بسم اللہ خان","جمیل الدین عالی",1,"251"
"استاد بسم اللہ خان","سریندر پرکاش",1,"251"
"استاد بسم اللہ خان","عالیہ",1,"251"
"استاد بسم اللہ خان","قرۃ العین حیدر",1,"251"
"اسرار زیدی","اے جی جوش",1,"269"
"اسرار زیدی","جوش ملیح آبادی",1,"269"
"اسرار زیدی","عالیہ",1,"269"
"اسلم اظہر","اشفاق احمد",1,"271"
"اسلم اظہر","امیر تیمور",1,"197"
"اسلم اظہر","انتظار حسین",1,"271"
"اسلم اظہر","برتولٹ بریخت",1,"197"
"اسلم اظہر","غازی منجم",1,"197"
"اسلم اظہر","فخر زمان",1,"271"
"اسلم اظہر","فیض احمد فیض",1,"197"
"اسلم اظہر","مجروح سلطان پوری",1,"197"
"اسلم اظہر","کشور ناہید",2,"197 271"
"اشفاق احمد","انتظار حسین",2,"131 271"
"اشفاق احمد","ایوب خاں",1,"131"
"اشفاق احمد","جسٹس کیانی",1,"131"
"اشفاق احمد","جمال عبد الناصر",1,"131"
"اشفاق احمد","سبط حسن",2,"123 133"
"اشفاق احمد","فخر زمان",1,"271"
"اشفاق احمد","فیض احمد فیض",1,"133"
"اشفاق احمد","قدرت اللہ شہاب",1,"133"
"اشفاق احمد","قیوم صاحب (یونیسکو)",1,"123"
"اشفاق احمد","ناصر کاظمی",1,"123"
"اشفاق احمد","کشور ناہید",1,"271"
"اشفاق نقوی","انتظار حسین",1,"245"
"اشفاق نقوی","جوش ملیح آبادی",1,"245"
"اشفاق نقوی","رضی عابدی",1,"245"
"اشفاق نقوی","علی شریعتی",1,"245"
"اشفاق نقوی","محمد عمر میمن",1,"245"
"اشفاق نقوی","میر انیس",1,"245"
"اصغر بٹ","اظہار کا ظمی",1,"154"
"اصغر بٹ","انتظار حسین",2,"154 233"
"اصغر بٹ","بانو قدسیہ",1,"154"
"اصغر بٹ","حجاب امتیاز علی",1,"233"
"اصغر بٹ","حمید اختر",1,"233"
"اصغر بٹ","حمید علوی",1,"154"
"اصغر بٹ","سجاد باقر رضوی",1,"154"
"اصغر بٹ","شارعزیز",1,"233"
"اصغر بٹ","شیخ صلاح الدین",1,"233"
"اصغر بٹ","ظفر اقبال",1,"233"
"اصغر بٹ","عتیق اللہ شیخ",1,"154"
"اصغر بٹ","عسکری",1,"21"
"اصغر بٹ","فرخ نگار عزیز",1,"154"
"اصغر بٹ","منظور الہی",1,"233"
"اصغر بٹ","کشور ناہید",1,"233"
"اصغر بٹ","کمال احمد رضوی",1,"154"
"اصغر بٹ","یوسف ظفر",1,"154"
"اصغر علی انجینئر","الوک بھلہ",1,"244"
"اصغر علی انجینئر","انتظار حسین",2,"243 244"
"اصغر علی انجینئر","اننت مورتی",1,"243"
"اصغر علی انجینئر","سدھیر",1,"244"
"اصغر علی انجینئر","غلام محمد",1,"244"
"اصغر علی انجینئر","غلام محمد شیخ",1,"244"
"اصغر علی انجینئر","محمد عمر میمن",1,"244"
"اصغر علی انجینئر","وجے ٹنڈولکر",1,"243"
"اصغر علی انجینئر","گیتانجلی",1,"244"
"اظہار کا ظمی","انتظار حسین",1,"154"
"اظہار کا ظمی","بانو قدسیہ",1,"154"
"اظہار کا ظمی","حمید علوی",1,"154"
"اظہار کا ظمی","سجاد باقر رضوی",1,"154"
"اظہار کا ظمی","عتیق اللہ شیخ",1,"154"
"اظہار کا ظمی","فرخ نگار عزیز",1,"154"
"اظہار کا ظمی","کمال احمد رضوی",1,"154"
"اظہار کا ظمی","یوسف ظفر",1,"154"
"اعجاز احمد","حبیب جالب",1,"140"
"اعجاز احمد","سعید محمود",1,"140"
"اعجاز احمد","کیرولین کائزر",1,"140"
"اعجاز حسین بٹالوی","امجد الطاف",2,"76 126"
"اعجاز حسین بٹالوی","انتظار حسین",5,"102 157 158 159 214"
"اعجاز حسین بٹالوی","انصار",1,"214"
"اعجاز حسین بٹالوی","اے حمید",1,"77"
"اعجاز حسین بٹالوی","اے ڈی اظہر",3,"156 157 158"
"اعجاز حسین بٹالوی","بابو ہیرا",1,"77"
"اعجاز حسین بٹالوی","تجمل حسین",3,"156 157 158"
"اعجاز حسین بٹالوی","جالندھری تانگہ والا",1,"76"
"اعجاز حسین بٹالوی","جمیل الدین عالی",1,"156"
"اعجاز حسین بٹالوی","جمیلہ ہاشمی",1,"158"
"اعجاز حسین بٹالوی","حمید اختر",1,"102"
"اعجاز حسین بٹالوی","حنیف رامے",1,"77"
"اعجاز حسین بٹالوی","خضر تمیمی",1,"157"
"اعجاز حسین بٹالوی","ذوالفقار علی بھٹو",1,"163"
"اعجاز حسین بٹالوی","سارتر",1,"158"
"اعجاز حسین بٹالوی","سجاد باقر رضوی",1,"193"
"اعجاز حسین بٹالوی","سید امتیاز علی تاج",1,"102"
"اعجاز حسین بٹالوی","شاہد حمید",1,"77"
"اعجاز حسین بٹالوی","شمس",1,"158"
"اعجاز حسین بٹالوی","شہرت بخاری",1,"76"
"اعجاز حسین بٹالوی","شیخ مجیب الرحمن",1,"163"
"اعجاز حسین بٹالوی","شیر محمد اختر",1,"76"
"اعجاز حسین بٹالوی","ضیا جالندھری",1,"76"
"اعجاز حسین بٹالوی","عسکری",1,"102"
"اعجاز حسین بٹالوی","علیم صاحب",1,"77"
"اعجاز حسین بٹالوی","غالب احمد",1,"77"
"اعجاز حسین بٹالوی","فیض احمد فیض",3,"76 102 193"
"اعجاز حسین بٹالوی","قیوم صاحب (یونیسکو)",4,"76 77 126 214"
"اعجاز حسین بٹالوی","قیوم نظر",1,"76"
"اعجاز حسین بٹالوی","مبارک احمد",1,"214"
"اعجاز حسین بٹالوی","مختار صدیقی",1,"76"
"اعجاز حسین بٹالوی","مظفر علی سید",1,"77"
"اعجاز حسین بٹالوی","منٹو",1,"163"
"اعجاز حسین بٹالوی","منیر نیازی",2,"158 159"
"اعجاز حسین بٹالوی","مولانا بھاشانی",1,"163"
"اعجاز حسین بٹالوی","مولانا غلام رسول",1,"102"
"اعجاز حسین بٹالوی","میاں بشیر احمد",1,"102"
"اعجاز حسین بٹالوی","میر انیس",1,"193"
"اعجاز حسین بٹالوی","ناصر کاظمی",2,"76 77"
"اعجاز حسین بٹالوی","نعیم طاہر",1,"159"
"اعجاز حسین بٹالوی","ولی",1,"126"
"اعجاز حسین بٹالوی","ڈاکٹر باقر",3,"156 157 158"
"اعجاز حسین بٹالوی","ڈاکٹر ذاکر حسین",1,"193"
"اعجاز حسین بٹالوی","یوسف ظفر",1,"76"
"اعجاز حسین بٹالوی","یوسف کامران",1,"214"
"افتخار جالب","الف المحراث",1,"282"
"افتخار جالب","انتظار حسین",6,"60 73 168 169 186 282"
"افتخار جالب","جوش ملیح آبادی",1,"167"
"افتخار جالب","حبیب جالب",8,"60 73 167 168 169 174 186 282"
"افتخار جالب","حسین نقی",1,"186"
"افتخار جالب","ذوالفقار علی بھٹو",2,"169 186"
"افتخار جالب","روشن آراء بیگم",1,"168"
"افتخار جالب","سارتر",1,"174"
"افتخار جالب","سعادت سعید",1,"167"
"افتخار جالب","سید امتیاز علی تاج",1,"174"
"افتخار جالب","ظفر اقبال",2,"60 282"
"افتخار جالب","عزیز الحق",1,"167"
"افتخار جالب","فیض احمد فیض",1,"73"
"افتخار جالب","لڈو",1,"167"
"افتخار جالب","منیر احمد شیخ",1,"168"
"افتخار جالب","منیر نیازی",1,"167"
"افتخار جالب","مولانا ابوالکلام آزاد",1,"282"
"افتخار جالب","مولانا مودودی",1,"169"
"افتخار جالب","ناصر کاظمی",3,"73 174 186"
"افتخار جالب","نواب ناطق",2,"60 73"
"افتخار جالب","کرشن چندر",1,"174"
"افتخار جالب","یوسف ظفر",1,"186"
"افتخار عارف","انتظار حسین",2,"28 251"
"افتخار عارف","بلراج کومل",1,"251"
"افتخار عارف","جمیل الدین عالی",1,"251"
"افتخار عارف","زاہد ڈار",1,"28"
"افتخار عارف","سریندر پرکاش",1,"251"
"افتخار عارف","عالیہ",1,"251"
"افتخار عارف","عسکری",1,"28"
"افتخار عارف","قرۃ العین حیدر",1,"251"
"افتخار عارف","کرشن چندر",1,"28"
