Character_A,Character_B,Weight,Pages
"امجد","سیمی شاہ",15,"22 32 40 44 45 51 52 53 55 60 63 64 74 78 83"
"امجد","طیبہ",3,"22 30 40"
"امجد","فرزانہ",3,"22 40 64"
"امجد","قیوم",6,"47 52 55 74 78 79"
"امجد","پروفیسر سہیل",3,"40 61 74"
"امجد","کوثر",6,"22 40 44 47 51 64"
"انجیلا","جمال",3,"22 51 64"
"انجیلا","روشن",1,"39"
"انجیلا","سیمی شاہ",5,"22 39 51 53 64"
"انجیلا","طیبہ",2,"22 39"
"انجیلا","فرزانہ",4,"18 22 39 64"
"انجیلا","پروفیسر سہیل",1,"18"
"انجیلا","کوثر",5,"18 22 39 51 64"
"بڑا بھائی مختار","بھا بھی صولت",15,"84 85 126 127 135 146 162 192 211 213 323 329 346 348 382"
"بڑا بھائی مختار","روشن",6,"5 329 346 348 382 399"
"بڑا بھائی مختار","سائیں جی",1,"382"
"بڑا بھائی مختار","سیمی شاہ",14,"45 86 111 127 128 133 134 135 143 164 192 228 276 323"
"بڑا بھائی مختار","عابدہ",8,"192 211 213 217 221 228 276 323"
"بڑا بھائی مختار","قیوم",7,"111 126 149 152 182 329 399"
"بڑا بھائی مختار","ماسٹر غلام رسول",1,"5"
"بڑا بھائی مختار","ماموں منظور الہی",1,"182"
"بڑا بھائی مختار","وحید",2,"213 217"
"بڑا بھائی مختار","پروفیسر سہیل",1,"229"
"بھا بھی صولت","روشن",9,"329 330 332 346 347 348 358 382 384"
"بھا بھی صولت","سائیں جی",1,"382"
"بھا بھی صولت","سعید",1,"163"
"بھا بھی صولت","سیمی شاہ",9,"127 135 163 188 192 214 291 323 325"
"بھا بھی صولت","عابدہ",9,"191 192 211 213 214 291 294 323 353"
"بھا بھی صولت","عزیز گاتن",1,"294"
"بھا بھی صولت","فیروزہ",1,"247"
"بھا بھی صولت","قیوم",6,"126 188 291 325 329 340"
"بھا بھی صولت","وحید",3,"191 213 214"
"بھا بھی صولت","پروفیسر سہیل",2,"291 325"
"جمال","زیبا",2,"52 79"
"جمال","سیمی شاہ",8,"22 24 44 51 52 64 82 284"
"جمال","طیبہ",1,"22"
"جمال","فرزانہ",2,"22 64"
"جمال","قیوم",3,"47 52 79"
"جمال","پروفیسر سہیل",1,"61"
"جمال","کوثر",6,"22 24 44 47 51 64"
"حیدر","سعید",1,"165"
"حیدر","سیمی شاہ",2,"165 311"
"حیدر","قاضی صاحب",1,"296"
"حیدر","پروفیسر سہیل",1,"165"
"روشن","زیبا",1,"157"
"روشن","سائیں جی",7,"363 364 381 382 383 390 395"
"روشن","سعید",1,"166"
"روشن","سیمی شاہ",9,"39 105 131 316 318 342 385 388 390"
"روشن","طیبہ",1,"39"
"روشن","عابدہ",1,"172"
"روشن","عزیز گاتن",1,"386"
"روشن","فرزانہ",1,"39"
"روشن","قیوم",10,"20 105 131 157 329 354 356 381 398 399"
"روشن","ماسٹر غلام رسول",3,"3 5 6"
"روشن","وحید",1,"166"
"روشن","پروفیسر تنویر",1,"6"
"روشن","پروفیسر سہیل",3,"3 166 364"
"روشن","کوثر",1,"39"
"زیبا","سیمی شاہ",13,"52 60 69 71 74 77 93 101 104 108 123 159 167"
"زیبا","عابدہ",1,"167"
"زیبا","قیوم",13,"52 67 69 74 77 79 101 104 108 119 123 157 159"
"زیبا","پروفیسر سہیل",2,"74 77"
"سائیں جی","سیمی شاہ",4,"366 367 390 392"
"سائیں جی","قیوم",2,"379 381"
"سائیں جی","پروفیسر سہیل",4,"364 365 367 379"
"ستارہ","قاضی صاحب",3,"263 265 279"
"ستارہ","ماموں منظور الہی",1,"184"
"سعید","سیمی شاہ",2,"163 165"
"سعید","وحید",1,"166"
"سعید","پروفیسر سہیل",2,"165 166"
"سیمی شاہ","طیبہ",7,"21 22 25 27 28 39 40"
"سیمی شاہ","عابدہ",13,"167 189 192 195 197 200 214 228 276 288 291 304 323"
"سیمی شاہ","عزیز گاتن",1,"175"
"سیمی شاہ","فرزانہ",6,"21 22 28 39 40 64"
"سیمی شاہ","قیوم",47,"41 46 48 49 52 54 55 57 66 68 69 74 77 78 94 95 96 100 101 103 104 105 108 110 111 117 118 120 121 122 123 124 131 137 139 141 142 158 159 175 188 204 212 219 291 325 402"
"سیمی شاہ","وحید",2,"189 214"
"سیمی شاہ","پروفیسر سہیل",22,"9 16 17 19 40 74 77 95 96 97 120 165 201 212 219 220 222 291 325 367 368 370"
"سیمی شاہ","کوثر",15,"21 22 24 25 28 39 40 41 44 48 51 64 201 219 368"
"طیبہ","فرزانہ",6,"21 22 23 28 39 40"
"طیبہ","پروفیسر سہیل",1,"40"
"طیبہ","کوثر",6,"21 22 25 28 39 40"
"عابدہ","عزیز گاتن",1,"294"
"عابدہ","قاضی صاحب",1,"277"
"عابدہ","قیوم",6,"169 186 190 194 291 326"
"عابدہ","ماموں منظور الہی",1,"185"
"عابدہ","وحید",8,"186 189 191 213 214 215 216 217"
"عابدہ","پروفیسر سہیل",1,"291"
"عزیز گاتن","قیوم",3,"171 175 176"
"عزیز گاتن","ماسٹر غلام رسول",1,"176"
"غفور درزی","فیروزہ",1,"269"
"غفور درزی","ماسٹر غلام رسول",2,"267 268"
"فرزانہ","پروفیسر سہیل",2,"18 40"
"فرزانہ","کوثر",7,"18 21 22 28 39 40 64"
"فیروزہ","قاضی صاحب",1,"266"
"قیوم","ماسٹر غلام رسول",1,"176"
"قیوم","ماموں منظور الہی",1,"182"
"قیوم","وحید",1,"186"
"قیوم","پروفیسر سہیل",11,"74 77 95 96 120 212 219 291 325 373 379"
"قیوم","کوثر",7,"41 47 48 56 203 205 219"
"ماسٹر غلام رسول","پروفیسر تنویر",2,"6 8"
"ماسٹر غلام رسول","پروفیسر سہیل",2,"3 8"
"وحید","پروفیسر سہیل",1,"166"
"پروفیسر تنویر","پروفیسر سہیل",1,"8"
"پروفیسر سہیل","کوثر",6,"18 40 201 202 219 368"
